tine|mat|thaw
tine|solo-ana|you
tinfoil|ana|thin
ting|ana|Used to represent the sound of a small bell.
ting|ana|thing; an individual object
ting|ana|parliament
ting|ana|thing
tinge|ana|small added#Adjective amount
tinge|ana|Eurasian eagle owl
tingle|mat|ring.
tink|mat|emit a high-pitched sharp or metallic noise.
tinker|ana|An itinerant tinsmith and mender of household utensils made of metal.
tinkle|mat|make light metallic sounds
tinsel|ana|shine material used for ornamental purposes; especially
tint|ana|slight coloring.
tint|ana|hue
tint|ana|ink
tint|ana|ink
tintack|ana|short nail or tack coated with tin.
tintinnabulate|mat|ring
tip|ana|The extreme end of something
tip|ana|full
tip|ana|tip; a gratuity
tip|ana|tip
tip|ana|guy
tip|ana|type
tip|ana|tip gloss|advice
tip|ana|type
tip back|mat|drink a beverage
tip off|mat|alert or inform someone
tip one's hand|mat|In card playing
tip one's hat|mat|briefly remove or tap one's hat as a gesture of greeting
tip out|ana|An amount or percentage of a server's tips that the server shares
tip over|ana|An action where the goalkeeper deflects the ball over the crossbar.
tip the gaff|mat|give away how a magic trick is accomplished.
tip the scale|mat|change the fortunes
tip the scales|mat|turn to one side a balanced situation.
tip the scales at|mat|weigh in at; to weigh.
tip the wink|mat|give  a hint or suggestion
tip up|mat|tilt something upward in order to discharge its contents.
Tippex|ana|particular brand of correction fluid
tipping it down|mat|raining.
tipple|ana|An area near the entrance of mines which is used to load and unload coal.
tipsify|mat|make tipsy.
tiptoe|ana|The tip of the toe.
tirade|ana|long
tire|mat|become sleepy or weary.
tire|mat|dash
tire|ana|tray
tire|mat|tire
tire|ana|"-" Hyphen-minus symbol
tire out|mat|make someone tired; to exhaust.
tirl|mat|quiver; to vibrate; to veer about.
tirl|mat|strip
tissue|ana|Thin
tit|ana|mammary gland
tit|tamb|fence
tit|tamb|often
tit|solo-ana|you
tit|mat|fall
tit|ana|kingfisher
tit|mat|talk
tit|ana|fire
tit fuck|ana|The stimulation of a penis by someone's breasts
titanize|mat|coat with a layer of titanium
titch|ana|very small person; a small child.
titer|ana|The concentration of a substance as determined by titration.
titer|ana|tame
tithe|ana|tenth.
titillate|mat|stimulate or excite sensually
titivate|mat|make small improvements or alterations to ; to add some finishing touches to.
title|ana|prefix  added to a person's name to signify either veneration
titlecase|ana|The variant of the letter that is used when this letter appears in the beginning of the sentence.
titrate|mat|ascertain the amount of a constituent in a solution  needed to complete a reaction.
titre|ana|The strength or concentration of a solution that has been determined by titration.
titre|ana|heading
titter|mat|laugh or giggle in a somewhat subdued or restrained way
tittivate|mat|; to spruce up.
tittle-tattle|ana|petty
tittup|ana|caper
titubate|mat|stagger
titularize|mat|assign a title
titwank|ana|An act of masturbates.
tiver|ana|kind of ochre used for marking sheep in some parts of England.
tivo|mat|digitally record .
tivoize|mat|use software under the terms of a copyleft software license
tlk|mat|talk
to and fro|tamb|back and forth; with an alternating motion.
to write home about|mat|Of significance; worth noticing or remarking upon.
toad|ana|An amphibian similar to a frog with shorter hindlegs and a drier
toady|ana|sycophant who flatters others to gain personal advantage or an obsequious lackey or minion
toast|ana|Toasted bread.
toast|ana|toast gloss|congratulation or salutation while raising a glass containing a usually alcoholic drink
toast|ana|toast
tobacco|ana|Any plant of the genus ''Nicotiana''.
tobeat|mat|beat excessively.
toboggan|ana|long sled without runners
tobreak|mat|break completely; crush.
tobruise|mat|bruise up
toburst|mat|burst or break in pieces.
tocher|ana|dowry.
tocher|ana|dowry; trousseau
tock|ana|clicking sound similar to one made by the hands of a clock.
tocleave|mat|divide; split open; cleave asunder.
tocrush|mat|crush to pieces.
tocut|mat|cut to pieces; hew asunder; cut greatly.
tod|ana|fox.
tod|tamb|thus
todash|mat|strike violently; dash to pieces.
toddle|mat|walk unsteadily
toddle off|mat|leave or depart.
todraw|mat|pull apart
todrive|mat|scatter.
toe|tamb|Each of the five digits on the end of the foot.
toe|tamb|then; at that time; at that moment
toe|ana|small dam
toe|tamb|dam
toe drag|ana|deke in which a player uses the toe of their stick to drag the puck back towards themselves and out of a defender's reach.
toe in|mat|stand or carry the feet in such a way that the toes of each foot incline toward the other.
toe out|mat|have the toes of each foot
toe the line|mat|abide by the rules or conventions.
toe-poke|mat|kick  hard and far with the toe end of the boot.
toenail|ana|The thin
tofrush|mat|break or dash to pieces.
tog|ana|cloak.
tog|ana|heap
tog|ana|train
tog|ana|rope
tog|ana|the act of pulling
tog|mpam|rigid
togetherize|mat|bring
toggle|ana|wooden or metal pin
togo|mat|go different ways; go asunder; diverge; split; part; differ.
togrind|mat|grind or break to pieces; crush.
tohew|mat|cut or hack heavily; cut to pieces
toil|ana|labour
toil|ana|conger eel
toil|ana|will
toil and moil|mat|work hard; to drudge; to toil
toilet|ana|toilet
toilet paper|ana|Paper
toilet train|mat|housebreak
toivel|mat|.
toke|ana|gratuity.
toke|ana|chameleon
toke|ana|worm
toke up|mat|smoke marijuana
token|ana|Something serving as an expression of something else; sign
tokenize|mat|reduce to a set of tokens by lexical analysis.
tolash|mat|scourge severely.
tole|ana|decorative metalware having a lacquered or enamelled surface that is painted or gilded
tole|ana|female cow without horns
tole|ana|urine
tolerate|mat|allow  to exist or occur without interference.
tolerate|mat|&nbsp;&nbsp;"bear ye
tolerize|mat|induce immunological tolerance
toll|ana|Loss or damage incurred through a disaster.
toll|ana|pool
toll|ana|great
toll|ana|feather
toll|ana|hole
tolt|ana|writ by which a cause pending in a court baron was removed into a county court.
tölt|ana|four-beat lateral ambling gait mainly found in Icelandic horses.
tölt|ana|particular gait of a horse
tölt|mat|pour
tölt|ana|tölt gloss|horse gait
tolter|mat|flounder about.
tolug|mat|pull about.
tom|ana|The male of the domesticated cat.
tom|ana|empty
tom|ana|bush
tom|mpam|water
tom|mpam|volume
tom|mpam|tone or  gloss|property of sound determined by the frequency
tom|mpam|tome
tom|mpam|empty
tom|solo-ana|second person
Tom Sawyer|mat|''w:The Adventures of Tom Sawyer|The Adventures of Tom Sawyer''
tomahawk|ana|An ax/axe used by American Indian  warriors.
tomahawk|ana|tomahawk gloss|type of American Indian axe
tomato|ana|widely cultivated plant
tomato|ana|tomato
tomato|ana|tomato q|fruit
tomato|ana|tomato
tomb|ana|small building  have doors for access whenever needed.
tomb|ana|turn
tombstone|ana|headstone marking a person's grave.
tomcat|ana|tom
tomfool|ana|silly or stupid person
tommy|ana|bread
tompang|mat|have one's items carried by another; to include items as part of a trip taken by another.
tompang|ana|grasshopper
tone|ana|specific pitch.
tone|ana|tone
tone|ana|drop
tone down|mat|relax; to make quieter or less obtrusive; to make milder.
tone up|mat|cause to give a higher tone or sound; to give a higher tone to; to make more intense; to heighten; to strengthen.
tong|ana|An instrument or tool used for manipulating things in a fire without touching them with the hands.
tong|ana|love
tong|ana|tongue
tong|ana|barrel
tong|mpam|done for
tongue|ana|The flexible muscular organ in the mouth that is used to move food around
tongue kiss|ana|kiss in which contact occurs between the tongues of the kissers.
tongue-lash|mat|scold
tongue-tie|ana|ankyloglossia.
tonguefuck|ana|The act of sexual penetration or impassioned kissing or licking with the tongue
tonicify|mat|increase the tonicity of a solution
tonicize|mat|make  temporarily become tonic.
tonify|mat|increase the available energy of
tonitruate|mat|thunder.
tonk|ana|An illegal immigrant of any country.
tonsillectomize|mat|carry out a tonsillectomy
tonsure|mat|shave the crown of the head as a sign of humility and religious vocation.
tonsure|ana|tonsure
tool|ana|mechanical device intended to make a task easier.
tool|ana|chair
tool around|mat|drive or jaunt about
tool up|mat|furnish with equipment.
toom|mpam|empty.
toom|ana|bridle
toom|ana|bird cherry
toot|ana|The noise of a horn or whistle.
toot one's own horn|mat|promote oneself; to boast or brag; to tout oneself.
tooth|ana|hard
toothbrush|ana|brush
toothcomb|ana|dental structure found in certain primates consisting of long
toothpick|ana|small
tootle|mat|make a soft toot sound.
top|ana|The highest or uppermost part of something.
top|ana|ball
top|ana|ball
top|ana|fog
top|ana|summit
top|ana|great
top|ana|top; shirt or garment covering the upper body
top|ana|top
top|ana|ball
top|ana|nautical top
top|mpam|; very l|en|high-quality
top|mpam|blunt
top|ana|ball
top and tail|ana|The top and bottom of something.
top from the bottom|mat|make demands while supposedly in a submissive role.
top it off|mat|emphasize or underscore; to make something even better or worse.
top off|mat|fill or refill the final portion of something that is not empty
top one's boom|mat|depart quickly.
top oneself|mat|commit suicide.
top out|mat|reach one's highest point.
top up|mat|refill something
top-drain|mat|drain the surface of .
top-dress|mat|cover a surface with loose material; especially to cover newly-sown seeds with a light dressing of soil or fertilizer
top-post|mat|post .
top-rope|ana|rope used for hoisting and lowering a topmast
topbill|mat|star; to be the leading actor or actress in a series.
topdeck|mat|draw  from one's deck and play it on the same turn.
tope|mat|drink excessively; to get drunk.
tope|ana|meat
tope|ana|butt
tope|ana|mud
topicalize|mat|place the topic of a sentence at the beginning.
topinch|mat|pinch severely.
topline|ana|The upper curvature of a horse's or dog's withers
topologize|mat|characterize as a topology
topple|mat|push
topple over|mat|fall over.
toprope|ana|rope
topscore|mat|score more than anyone else in a particular match or competition.
topspin|ana|rotational motion
topstitch|ana|sewing technique
toput|mat|split apart.
toquake|mat|quake or tremble exceedingly.
toquash|mat|beat or crush to pieces.
torace|mat|tear apart
torace|ana|chest
torat|mat|tear apart
torch|ana|stick with a flame on one end
torchwork|mat|lampwork.
toreave|mat|take away or remove completely.
torend|mat|tear apart
torfel|mat|fall; decine; pass away; die.
torify|mat|convert to Tory politics.
torit|mat|cleave or tear in pieces.
torive|mat|rive in pieces; rend.
torment|ana|catapult or other kind of war-engine.
torob|mat|steal completely; take away entirely.
torpedo|ana|cylindrical explosive projectile that can travel underwater and is used as a weapon.
torpedo|ana|torpedo; a cylindrical explosive projectile that can travel underwater and is used as a weapon
torpedo|ana|torpedo gloss|projectile adapted for underwater use.
torpedo|ana|tourer
torpedo|ana|lethargy
torpedo|ana|torpedo
torpefy|mat|make torpid.
torpify|mat|make torpid; to benumb.
torple|mat|fall headlong; topple
torque|ana|rotational or twisting effect of a force; a moment of force
torque|ana|torque gloss|a tightly braided necklace or collar
torque|ana|gloss|a rotational or twisting force
torque|ana|gloss|a rotational or twisting force
torque off|mat|annoy
torrefy|mat|subject to intense heat; to parch
torrent|ana|violent flow
torrent|ana|current
torrent|ana|torrent
torture|ana|intentional causing of somebody's experiencing agony
torture|ana|torture
toruffle|mat|ruffle excessively
tose|mat|pull apart or asunder; touse.
tosh|ana|copper
tosh|ana|stone
toshake|mat|shake violently; shake to pieces.
toshear|mat|cut in two.
toshend|mat|ruin completely; destroy.
toshiver|mat|break in pieces.
toslive|mat|cleave or split in pieces.
tosliver|mat|split into slivers or small pieces.
toss|ana|throw
toss a coin|mat|flick a coin into the air
toss and turn|mat|be constantly moving
toss around|mat|offer for suggestion.
toss off|mat|drink up rapidly.
toss one's cookies|mat|vomit.
toss out|mat|throw away; to get rid of; to dispose of  that has gone bad.
toss salad|mat|perform anilingus.
toss someone's salad|mat|perform anilingus on someone.
toss together|mat|carelessly and casually arrange or organize.
toss up|mat|make a decision based on chance
tostart|mat|spring or fly apart; burst.
tosunder|mat|split
toswap|mat|smite heavily.
toswink|mat|toil excessively; work or labour hard.
tosylate|ana|Any salt or ester of toluenesulfonic acid
tot|ana|small child.
tot|ana|until
tot|ana|old man
tot|mpam|all
tot|mpam|all
tot|mpam|until
tot|mpam|dead
tot|mpam|so many
tot|mpam|so many
tot|mpam|all
tot|solo-ana|everyone
tot|solo-ana|all
tot|tamb|all
tot|mpam|all
tot up|mat|calculate the sum of a number of numbers or quantities.
total|mpam|An amount obtained by the addition of smaller amounts.
total|mpam|total
total|mpam|total
total|mpam|total
total|mpam|total
total|mpam|complete
total|mpam|total
total|mpam|complete;  gloss|to the greatest extent
total|mpam|total
totalitarianize|mat|make totalitarian.
totalize|mat|combine parts to make a total.
tote|ana|tote bag.
tote|tamb|entirely
tote|mpam|all
totear|mat|tear apart; tear to pieces or shreds; rend.
totread|mat|tread in pieces.
totter|ana|An unsteady movement or gait.
tottle|mat|walk in a wavering
touch|mat|Primarily physical senses.
touch|mpam|touch; touch-screen
touch a nerve|mat|make a remark or perform a deed which produces a strong response
touch and go|mpam|precarious .
touch base|mat|touch a base
touch bottom|mat|reach the lowest point.
touch cloth|mat|be just on the point of soil oneself.
touch down|mat|land an aircraft or spacecraft.
touch 'em all|mat|touch all four base|bases|id=baseball after hitting a home run
touch off|mat|start; to cause
touch on|mat|mention briefly; to cursorily discuss.
touch oneself|mat|masturbate
touch the hem of someone's garment|mat|give respect or reverence to someone; to express servitude to someone; to draw strength or comfort from someone who is superior.
touch up|mat|make slight corrections or adjustments to; to fill in or perfect.
touch wood|mat|make contact with wood to avert bad luck
touch-type|mat|type with a keyboard or typewriter without having to look at it
tough|mpam|strong.
tough|mpam|: tough
tough out|mat|endure.
toughen|mat|make tough.
toughen up|mat|make or become mentally tougher.
tour|ana|journey through a particular building
tour|ana|tour
tour|ana|tower
tour|ana|tour gloss|guided visit
tour|ana|tour
touristify|mat|make suitable for tourists
tourney|ana|tournament.
touse|mat|rumple
tousle|mat|put into disorder; to tumble; to touse; to muss.
tout|ana|Someone advertise|advertising for customer way.
tout|mpam|all
tout|mpam|all
tout|mat|pout.
tovel|mat|immerse  into a mikveh
tow|mat|pull something behind one using a line or chain; to haul.
towel|ana|cloth used for wiping
towel off|mat|dry  completely
towel up|mat|thoroughly defeat an opponent in a fight or competition.
tower|ana|very tall iron-framed structure
tower|mat|.
tower over|mat|be much taller or higher than something; to loom over
towind|mat|whirl around; revolve.
townscape|ana|view of a town
toxicate|mat|metabolise a drug or other compound to produce a toxic metabolite.
toxify|mat|make or render toxic.
toy|ana|Something to play with
toy|ana|fabric
toy|mpam|immature
toy with|mat|handle something in a careless or frivolous manner.
toyi-toyi|ana|dance from southern Africa
toze|mat|pull violently; to touse.
tp|ana|the head
tr.|ana|.
tr.|ana|.
trabeculectomize|mat|carry out a trabeculectomy
trace|ana|An act of tracing.
trace|mpam|trace
trace|mpam|Thracian
traceroute|ana|The route taken by packets over an IP network.
tracheate|mpam|Having tracheae.
tracheostomize|mat|perform tracheostomy on.
tracheotomize|mat|perform a tracheotomy on
track|ana|mark left by something that has passed along.
track|ana|track
track with|mat|associate or go out with.
tract|ana|An area or expanse.
tract|ana|flyer
traction|ana|The act of pulling something along a surface using motive power.
tractor|ana|vehicle used in farms e.g. for pulling farm equipment and preparing the fields.
tractor|ana|gloss|farm vehicle
tractor|ana|gloss|farm vehicle
tractor|mpam|driving
trad-pub|ana|work that has been published through a third party publishing company
trade|ana|Buying and selling of goods and services on a market.
trade|ana|auger
trade down|mat|lose value on the stock exchange.
trade hands|mat|change ownership.
trade in|mat|give a piece of merchandise as part of the payment or trade for something new.
trade up|mat|gain value on the stock exchange.
trademark|mpam|distinctive
tradition|ana|part of culture that is passed from person to person or generation to generation
tradition|ana|tradition
tradition|ana|tradition
tradition|ana|tradition
traditionalize|mat|make traditional; to turn into a tradition.
traduce|mat|malign a person or entity by making malicious and false or defamatory statements.
traduce|mat|translate
traduct|ana|That which is traducted or translated.
traffic|ana|pedestrian thereof.
tragedize|mat|dramatize in the form of a tragedy.
tragicize|mat|speak or write in the manner of a tragedy; to adopt a grandiloquent style.
trail|mat|follow behind .
trail|ana|dual-sport
trail behind|mat|increase or to succeed at a rate lower than .
trail off|mat|slowly diminish in intensity
trailblaze|mat|create  a new trail that others can then follow
trailer|ana|Someone who or something that trails.
trailer|ana|trailer gloss|short preview of a film
train|ana|Elongated portion.
train surf|mat|either stand on a the roof of a moving train and surf it like a wave
train up|mat|train or educate.
train wreck|ana|The aftermath of a train crash.
traipse|mat|walk in a messy or unattractively casual way; to trail through dirt.
traitor|ana|Someone who violates an allegiance and betrays their country; someone guilty of treason; one who
traject|ana|place for passing across; a passage; a ferry.
traject|ana|route
tralineate|mat|deviate; to stray; to wander.
tram|ana|passenger vehicle for public use that runs on tracks in the road .
tram|ana|segment
tram|ana|tram
tramble|mat|wash  with a shovel in a frame fitted for the purpose.
trammel|ana|Whatever impedes activity
tramp|ana|homeless person; a vagabond.
tramp|ana|step
trample|mat|crush something by walking on it.
trample|mat|tread
trampoline|ana|gymnastic and recreational device consisting of a piece of taut
trampoline|ana|trampoline
trampoose|mat|walk laboriously or heavy.
trance|ana|dazed or unconscious condition.
trance|ana|gloss|a genre of electronic dance music
trance|ana|trance
tranch|mat|carve; to slice.
tranche|ana|slice
tranche|ana|slice
tranche|ana|slice
tranduce|mat|.
trank|ana|An oblong piece of skin from which the pieces for a glove are cut.
tranq|ana|tranquilizer.
tranquilize|mat|make  tranquil; to pacify or calm.
trans|mpam|In  a double bond in which the greater radical on both ends is on the opposite side of the bond.
trans|mpam|across
trans|ana|on the other side of
trans|ana|across
trans|ana|transsexual
trans|ana|across
trans|mpam|transgender
trans|ana|trance
transact|mat|do
transactivate|mat|make a host cell replicate the genetic components of a virus
transambulate|mat|walk through or across; to step over
transamidate|mat|cause
transaminate|mat|subject to transamination.
transanimate|mat|animate with a soul conveyed from another body.
transblot|mat|transferred to a second gel for further separation
transceive|mat|both transmit and receive
transcend|mat|pass beyond the limits of something.
transcendentalize|mat|make transcendental.
transchange|mat|transform
transchelate|mat|undergo transchelation
transclude|mat|Institute a programming step of substituting a template or other input for its rendered text
transcode|mat|convert from one encoding to another.
transcolate|mat|strain
transcompile|mat|compile  by translating from one source programming language to another
transcomplement|ana|gene involved in transcomplementation
transconform|mat|change the conformation of a molecule
transconjugate|mat|conjugate genetic material with another bacterium
transcorporate|mat|transmigrate.
transcreate|mat|transfer the creative elements of a work into another culture or language.
transcribe|mat|convert a representation of language
transcur|mat|run or rove to and fro.
transcytose|mat|cause
transdialect|mat|change or translate from one dialect into another.
transdifferentiate|mat|undergo transdifferentiation.
transduce|mat|convert energy from one form to another
transduplicate|mat|cause
transearth|mpam|towards.
transect|mat|divide something by cutting transversely
transelement|mat|change or transpose the elements of; to transubstantiate.
transesterify|mat|subject to transesterification.
transfaunate|mat|undergo transfaunation
transfect|mat|introduce foreign material into eukaryotic cells.
transfer|mat|move or pass from one place
transfer|ana|transfer
transfer|ana|transport
transfer|ana|transfer
transfigurate|mat|transfigure or transform.
transfigure|mat|transform the outward appearance of; to convert into a different form
transfix|mat|render motionless
transforate|mat|bore through something.
transform|mat|change greatly the appearance or form of.
transfrete|mat|cross a channel or narrow sea.
transfructosylate|mat|subject to
transfund|mat|pour liquid from one vessel into another.
transfuse|mat|administer a transfusion of.
transgenderize|mat|make transgender.
transglucosylate|mat|carry out transglucosylation
transglycosylate|mat|modify by transglycosylation
transgress|mat|exceed or overstep some limit or boundary.
transhape|mat|transform into a different shape or form.
tranship|mat|transfer goods from one ship or other conveyance to another.
transhistoricize|mat|make transhistorical.
transhumanize|mat|elevate beyond humanity; to make godlike.
transilluminate|mat|pass light easily through an object
transinhibit|mat|cause
transistorize|mat|equip an electronic circuit or device with transistors
transit|ana|The act of passing over
transition|ana|The process of change from one form
transition|ana|transition
transitivize|mat|make transitive.
translanguage|mat|make use of multiple languages in a single discourse.
translate|mat|change text  from one language to another.
transliterate|mat|represent letters or words in the characters of another writing system.
transload|mat|transfer  from one mode of transportation to another.
translocalize|mat|cause
translocate|mat|displace
transmat|ana|teleporter; a fictional device that transfers/transmits matter from one location to another without the object traversing the intervening distance as itself.
transmeate|mat|pass over or beyond.
transmetallate|mat|exchange a ligand between two metals
transmethylate|mat|modify by means of transmethylation.
transmew|mat|transmute
transmigrate|mat|migrate to another country.
transmit|mat|send or convey something from one person
transmogrify|mat|completely alter the form of.
transmorph|mat|change shape or form.
transmove|mat|move or change from one state into another; to transform.
transmutate|mat|undergo transmutation.
transmute|mat|change
transmux|mat|convert.
transnature|mat|transfer or transform the nature of.
transnitrosylate|mat|cause
transpare|mat|be
transparentize|mat|make transparent.
transpass|mat|pass by.
transpeciate|mat|change from one species into another; to transform.
transphonologize|mat|undergo transphonologization.
transphosphorylate|mat|carry out transphosphorylation upon.
transpierce|mat|pierce through; to pass through.
transpile|mat|transcompile.
transplace|mat|move or put something in an opposite or different place; to transpose
transplant|mat|uproot
transpond|mat|relay a signal between transponders
transpool|mat|transfer a flexible pipeline from the manufacturer's spool to shipboard equipment ready for deployment.
transport|mat|carry or bear from one place to another; to remove; to convey.
transport|ana|transport
transport|ana|transport
transport|ana|a
transpose|mat|reverse or change the order of ; to swap or interchange.
transposition|ana|The act or process of transpose or interchanging.
transprint|mat|transfer to the wrong place in printing; to print out of place.
transprose|mat|change from prose into verse; to versify.
transrate|mat|change the bitrate of .
transregulate|mat|regulate transfection
transrepress|mat|repress by means of transrepression.
transsex|mat|transition . qualifier|Compare ''transgender
transsexualize|mat|make transsexual.
transshift|mat|interchange or transpose.
transship|mat|transfer something from one vessel or conveyance to another for onward shipment.
transubstantiate|mat|change one substance into another; to transmute.
transude|mat|pass through a pore
transume|mat|change
transvalue|mat|represent or evaluate something according to a new principle
transvasate|mat|pour out of one vessel into another.
transverberate|mat|beat or strike through.
transverse|mpam|situated.
transvert|mat|cause to turn across; to transverse.
transvest|mat|wear clothes typically associated with the opposite sex.
trant|mat|walk; go about.
trant|ana|manner
trap|ana|machine or other device designed to catch  animals
trap|ana|stairs
trap|ana|raft
trap|ana|stairs
trap|ana|trapshooting
trap|ana|gangway
trap|ana|trap
trap|ana|trap gloss|music
trapan|ana|snare; a stratagem; a trepan.
trapan|ana|drill
trape|ana|messy or untidy woman.
trape|ana|intermediate fabric used to make drapery.
trapes|mat|in reduced usage since about WWI
trapeze|ana|trapezium.
trash|ana|useless.
trash out|mat|criticize the person spoken to in a rant.
trash-talk|mat|insult a rival in a disparaging way.
trashify|mat|throw away; to dispose of.
traumatise|mat|injure
traunch|ana|One of a series of allotments .
travail|ana|work; labor
travel|mat|be on a journey
traverse|ana|route used in mountaineering
traverse|ana|sleeper
travesty|ana|An absurd or grotesque misrepresentation.
trawl|ana|net or dragnet used for trawling.
tray|ana|small
tray|ana|electric wire; barbed wire
treacle|ana|syrupy byproduct of sugar refining; molasses or golden syrup.
tread|mat|step or walk ; to trample.
tread carefully|mat|exercise precaution; to be careful with regards to the situation.
tread lightly|mat|proceed carefully; especially
tread on someone's corns|mat|hurt someone's feelings
tread on someone's toes|mat|offend someone.
tread out|mat|press out with the feet; to press out
tread the boards|mat|work as an actor.
tread water|mat|remain afloat in the water without use of any buoyancy aid
treadle|ana|foot-operated pedal or lever that generates circular motion.
treasure|ana|collection of valuable things; accumulated wealth; a stock of money
treat like dirt|mat|treat someone badly
treat of|mat|deal with .
treble|mpam|Pertaining to the highest singing voice or part in harmonized music; soprano.
treddle|ana|The dung of sheep or hares.
tree|ana|perennial woody plant
tree|ana|step
tree|ana|three
treebank|ana|database of sentences which are annotated with syntactic information
treeify|mat|turn into a tree.
trek|ana|slow or difficult journey.
trek|mat|haul
trek|ana|appetite
trek|ana|treck
trellis|ana|An outdoor garden frame which can be used for partitioning a common area.
tremble|mat|shake
tremble|ana|aspen
tremor|ana|shake
tremor|ana|tremor
tremor|ana|tremor
tremor|ana|trembling
tremor|ana|tremor
tremor|ana|tremor
tremp|mat|hitchhike.
tremulate|mat|tremble
trench|ana|long
trench|ana|trench coat
trench|ana|trench coat
trench-plough|mat|plough with deep furrows
trend|ana|An inclination in a particular direction.
trend|ana|trend
trend|ana|trend
trend|ana|trend
trendify|mat|give a trendy appearance.
trepan|ana|tool used to bore through rock when sinking shafts.
trephine|ana|surgical instrument with a cylindrical blade used to remove a circular section of tissue
trepidate|mat|cause to experience trepidation.
trespass|ana|sin
tress|ana|braid
triage|ana|Assessment or sorting according to quality.
triage|ana|triage; sorting
trial|ana|An opportunity to test something out; a test.
trial|ana|Cross with small but sturdy and very versatile motorcycles
trial|ana|trials
triangularize|mat|make triangular.
triangulate|mat|locate by means of triangulation
trib|mat|stimulate one's vulva against another vulva; to scissor.
trib|ana|tribe
tribalize|mat|make tribal.
tribe|ana|socially
tribotest|ana|physical test of friction
tribulate|mat|trouble greatly; to afflict with tribulation.
tribute|ana|An acknowledgment of gratitude
trice|mat|pull
trichinize|mat|render trichinous; to affect with trichinae.
trichotomize|mat|divide into three parts
trick|ana|Something designed to fool or swindle.
trick out|mat|dress or decorate in an especially fancy
trick-or-treat|mat|extort small treats on Halloween by implied threat of property damage or practical joke.
trickle|ana|very thin river.
trickle down|mat|pass from high-ranked people to lower-ranked people
triculate|mat|beautify; to pretty
tricycle|ana|cycle with three wheels
tricycle|ana|tricycle
trie|tamb|thirdly
trie|ana|sow
trifallow|mat|plough  the third time before sowing.
trifle|ana|An English dessert made from a mixture of thick custard
trifle|ana|trifle gloss|English dessert
trifle with|mat|toy with
trifluoromethylate|mat|modify by means of trifluoromethylation
triforce|ana|shape composed of three equilateral triangles arranged in such a manner that a fourth triangle of identical size
trifurcate|mpam|forkeds.
trig|mpam|true.
trigger|ana|finger-operated lever used to fire a gun.
trike|ana|tricycle.
trilaterate|mat|locate by means of trilateration
trill|ana|rapid alternation between an indicated note and the one above it
trill|ana|whim
trim|mat|reduce slightly; to cut; especially
trim|ana|man
trim up|mat|put up trimmings
trimerize|mat|form
trimethylate|mat|introduce three methyl groups into a molecule
trindle|ana|wheel
trine|mpam|triple.
trinitize|mat|divide into a trinity.
trinket|ana|small showy ornament or piece of jewelry
trinketize|mat|reduce to trinkets; to make tawdry and materialistic.
trinkle|mat|trickle.
trip|ana|journey; an excursion or jaunt
trip|ana|a
trip|ana|trip
trip|ana|idea
trip balls|mat|experience a severe drug-induced hallucinatory trip.
trip out|mat|hallucinate or otherwise alter one's consciousness as a result of drugs.
trip over one's own two feet|mat|stumble while walking
trip the light fantastic|mat|dance or to move rhythmically to musical accompaniment
trip up|mat|commit an error
trip-trap|mat|make stomping or tapping noises while walking or running
tripartition|ana|division by threes
triphosphorylate|mat|phosphorylate to form a triphosphate
triphthongize|mat|convert to a triphthong.
triple|mpam|Made up of three related elements
triple|mpam|triple
triple|ana|triple
triple barrel|ana|The act of bluffing on the flop
triple bill|ana|triple feature.
triple check|ana|An extra check or verification made a third time
triple fault|ana|An exception thrown by the CPU while trying to handle a double fault
triple rinse|mat|rinse a container three times
triple-click|ana|The action of pushing the button on a mouse three times in quick succession in order to perform a different task that would be performed from a single-click or double-click.
triplex|mpam|Having three parts; triple or threefold.
triplex|mpam|triple
triplicate|mpam|Made thrice as much; threefold; tripled.
tripod|ana|three-legged stand or mount.
tripwire|ana|cord or wire arranged so that when snagged or pulled by an intruder
trisect|mat|cut into three pieces
trist|ana|trust.
trist|mpam|sad
trist|mpam|sad
trist|mpam|sad
trist|mpam|bad
trist|mpam|dull
trist|mpam|sad
trist|mpam|sad
trist|mpam|sad
trist|mpam|sad
trist|mpam|boring
trist|mpam|sad
tristitiate|mat|sadden.
tritiate|mat|modify  with the heavy isotope tritium
triturate|mat|grind to a fine powder
tritylate|ana|The anion of triphenylmethanol
triumph|ana|conclusive success following an effort
trivialize|mat|make something appear trivial
troak|mat|barter or trade
troat|ana|The cry of a deer.
trog|ana|hooligan
trog|ana|trough
trog|ana|trough
trog|ana|trough
trog|mat|lift
trojan|ana|malware that appears to perform or actually performs a desired task for a user while performing a harmful task without the user's knowledge or consent.
trojan|ana|gloss|malicious program disguised as legitimate software
Trojan-horse|mat|introduce slyly
troke|ana|kind of cow-bell
troll|ana|troll gloss|mythical being
troll|ana|gloss|large
trolley|ana|cart or shopping cart.
trolley|ana|trolley
trollop|ana|woman of a vulgar and discourteous disposition.
trombone|ana|musical instrument in the brass family
trombone|ana|gloss|a musical instrument in the brass family
tromp|mat|tread heavily
tromp|ana|trump
troop|ana|collection of people; a number; a multitude .
troop|ana|trope
troop the colour|mat|perform the traditional military ceremony of having ensigns slowly march with their colours  between the ranks
trope|ana|Something recurring across a genre or type
trophy|mat|tropæum
tropicalize|mat|modify something  for use in the tropics
tropify|mat|make a trope.
